Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_19350,Magnesium-transporting ATPase MgtA,K01535,-2.01347371714737,ABC transporters,"magnesium transport, cation transporter, P-type ATPase, membrane transporter, ion homeostasis",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with P-type ATPase involved in magnesium transport. Suitable for grouping under ion transport and membrane ATPases."
BFJEKD_16025,hypothetical protein,,-2.0052545271259,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation available; likely a novel or uncharacterized protein. Exclude or treat cautiously in downstream analyses.
BFJEKD_05070,circadian clock protein KaiC,K08482,-2.00233449864238,Circadian rhythm - cyanobacteria,"circadian rhythm, signal transduction, ATPase, protein kinase",['Cell Wall & Envelope Biogenesis'],High,Well-annotated circadian clock protein with strong KO and GO support; key for temporal regulation in bacteria.
BFJEKD_15255,AraC family transcriptional regulator,,-2.00073592582269,,"transcriptional regulator, AraC family, DNA binding",['Toxin-Antitoxin & Phage Defense'],High,Clear functional annotation as a transcriptional regulator. Important for regulatory network analysis and differential expression studies.
BFJEKD_03655,NERD domain-containing protein,,-1.9842396302123,,"nucleic acid binding, DNA repair, uncharacterized",['Cell Wall & Envelope Biogenesis'],Low,"No KO, EC, GO, or COG annotations; NERD domain suggests possible nucleic acid-related function but unconfirmed."
BFJEKD_02440,HigA family addiction module antitoxin,K21498,-1.96881501253683,Bacterial toxin-antitoxin system,"toxin-antitoxin system, DNA-binding protein, antitoxin",['Photosynthesis & Carbon Concentrating'],High,"Well-annotated antitoxin protein with strong evidence from KO, COG, PFAM, and GO. Suitable for grouping under toxin-antitoxin systems."
BFJEKD_03045,EamA/RhaT family transporter,,-1.96711263696214,,"membrane transporter, drug/metabolite transporter, DMT superfamily","['Cell Wall & Envelope Biogenesis', 'Signal Transduction']",Medium,No KO or EC; annotation based on COG and PFAM; likely involved in metabolite/drug transport.
BFJEKD_04680,Outer membrane cobalamin receptor protein BtuB,K02014,-1.96249314705504,ABC transporters,"cobalamin transport, TonB-dependent receptor, outer membrane transporter, membrane transporter",['Carbon Concentrating & Fixation'],High,Outer membrane receptor for cobalamin (vitamin B12) uptake; TonB-dependent transport system.
BFJEKD_07180,zinc ABC transporter permease,K02075,-1.95275426940604,ABC transporters,"metal transporter, ABC transporter, zinc uptake",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and GO terms consistent; key component of zinc uptake system.
BFJEKD_11980,Transposase,K07493,-1.95118480272225,Bacterial secretion system,"transposase, mobile genetic element",['Unknown & Hypothetical Proteins'],High,KO and PFAM domain confirm transposase function; GO terms support DNA binding and transposition activity.
BFJEKD_05065,Circadian clock protein KaiB,K08481,-1.94735617293279,Circadian rhythm - prokaryotes,"circadian rhythm, clock protein",['Protein Processing & Degradation'],High,KO and GO terms confirm circadian clock function; PFAM domain KaiB supports annotation.
BFJEKD_02365,"Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily",,-1.918749462178,,"amino acid biosynthesis, ATP-grasp ligase, posttranslational modification",['Secretion & Transport Systems'],Medium,No KO or EC assigned; function inferred from GO and PFAM domains. Likely involved in glutathione or peptide ligation. Useful for grouping in amino acid metabolism and protein modification.
BFJEKD_04715,enoyl-ACP reductase FabI,K00208,-1.91359306812662,Fatty acid biosynthesis,"fatty acid biosynthesis, oxidoreductase, NADH-dependent enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, and COG consistent; key enzyme in fatty acid biosynthesis pathway, suitable for grouping in lipid metabolism and differential expression under metabolic shifts."
BFJEKD_13470,MFS transporter,,-1.91342114774198,Transporters,"membrane transporter, MFS transporter, solute transport",['Polyhydroxyalkanoates & Storage Lipids'],Medium,No KO or EC but strong PFAM and GO support; assign to membrane transport functional group.
BFJEKD_19390,Iron-sulfur cluster assembly accessory protein IscA,K13628,-1.90540776988341,Iron-sulfur cluster assembly,"iron-sulfur cluster assembly, metalloprotein, accessory protein","['Protein Folding, Quality Control & Stress Response']",High,"Accessory protein for iron-sulfur cluster assembly, important for maturation of iron-sulfur proteins including nitrogenase."
BFJEKD_04230,Multidrug resistance efflux pump EmrA,K01993,-1.90130989729706,ABC transporters,"efflux pump, membrane fusion protein, multidrug resistance",['Carbon Concentrating & Fixation'],Medium,No GO terms available; KO and COG consistent with EmrA efflux pump component; useful for grouping in multidrug resistance.
BFJEKD_08080,Methyl-accepting chemotaxis protein Tar,K03406,-1.90077427614885,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Unknown & Hypothetical Proteins'],High,"Complete chemotaxis receptor annotation with consistent KO, COG, GO, and PFAM domains. Suitable for grouping under chemotaxis and signal transduction."
BFJEKD_11560,DUF4167 domain-containing protein,,-1.89898729601742,,"unknown function, DUF4167","['Protein Folding, Quality Control & Stress Response']",Low,No functional annotation available; domain of unknown function. Consider as uncharacterized in downstream analyses.
BFJEKD_14690,"Membrane protein, putative (DUF3100)",,-1.88980448872792,,"membrane protein, unknown function, DUF3100",['Amino Acid Biosynthesis'],Low,No functional annotation available; only domain of unknown function detected; treat as unknown in grouping and DE analysis.
BFJEKD_19070,TfoX-N domain-containing protein,,-1.88903016767915,,"competence, DNA uptake, signal transduction",['Secretion & Transport Systems'],Low,"Protein likely involved in natural competence regulation based on product name and COG category; lacks KO, EC, GO, and PFAM annotations, limiting annotation confidence."
BFJEKD_14300,Pyruvate formate lyase activating enzyme (Anaerobic ribonucleoside-triphosphate reductase activating protein),K04069,-1.88475266732163,Methane metabolism,"radical SAM enzyme, pyruvate formate-lyase activation, energy metabolism, iron-sulfur cluster",['Secretion & Transport Systems'],High,"Well annotated with KO, EC, COG, PFAM and GO; key enzyme activating anaerobic metabolism; important for grouping anaerobic energy metabolism enzymes."
BFJEKD_11150,Hypothetical protein,,-1.88204212017371,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; sequence too short for confident prediction.
BFJEKD_05255,Cytochrome c oxidase accessory protein CcoG (FixG),,-1.87454036854463,Oxidative phosphorylation,"cytochrome c oxidase, accessory protein, oxidative phosphorylation, membrane protein",['Cell Wall & Envelope Biogenesis'],Medium,"No KO or EC assigned, but COG and PFAM domains support role in cytochrome c oxidase assembly. GO terms indicate membrane localization. Group under respiratory chain accessory proteins."
BFJEKD_00185,Chromosome partitioning protein ParA (ATPase MipZ),,-1.87438835663841,,"chromosome partitioning, ATPase, cell division",NA,High,"Strong domain evidence (AAA+ ATPase and MipZ), COG1192 confirms function in chromosome segregation."
BFJEKD_16065,Hypothetical protein,,-1.87320733948907,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected; short sequence may represent a small peptide or fragment.
BFJEKD_10580,V8-like Glu-specific endopeptidase,K04775,-1.86547262200479,Ribosome,"protease, serine protease, protein turnover, posttranslational modification, peptidase activity",['Toxin-Antitoxin & Phage Defense'],High,KO and PFAM domains confirm serine protease function; GO terms support proteolytic activity and cellular localization; EC number incomplete but consistent with KO.
BFJEKD_09670,ligand-binding protein SH3 domain,,-1.86473240375051,,"protein binding, SH3 domain, protein interaction","['Protein Folding, Quality Control & Stress Response']",Medium,Limited functional annotation; domain indicates role in protein interactions; useful for grouping by domain architecture.
BFJEKD_15600,methionine synthase,K00548,-1.85704050028059,"Cysteine and methionine metabolism, Folate biosynthesis","methionine biosynthesis, methyltransferase, one-carbon metabolism, B12-dependent enzyme",['Cell Wall & Envelope Biogenesis'],High,EC number inferred from KO_2 field; key enzyme linking folate and methionine metabolism; contains multiple B12-binding domains.
BFJEKD_18255,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA",K18301,-1.85599449456653,,"transcriptional regulator, TetR family, DNA binding, regulation of transcription",['Secretion & Transport Systems'],High,"Well-annotated transcriptional regulator of the TetR family, important for gene expression regulation and nucleoid occlusion."
BFJEKD_14210,Hypothetical protein,,-1.85513814166826,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM data."
BFJEKD_00020,Transcriptional regulator SpoVT/AbrB family,,-1.85189305856507,,"transcriptional regulator, antitoxin, SpoVT/AbrB family",['Transcription Machinery & Regulators'],Medium,Likely functions as transcriptional regulator and antitoxin; lacks KO and GO annotations; PFAM domain supports regulatory role; relevant for toxin-antitoxin system regulation.
BFJEKD_04490,AEC family transporter,"K07088, K13936",-1.84995175241365,ABC transporters,"membrane transporter, AEC family, malonate transport",['Secretion & Transport Systems'],High,Strong KO and PFAM support for transporter function; relevant for membrane transport and metabolite uptake grouping.
BFJEKD_01215,MFS transporter,K19577,-1.8454936772034,ABC transporters,"membrane transporter, MFS transporter, major facilitator superfamily",['Secretion & Transport Systems'],High,"Well-annotated MFS transporter with KO, GO, COG, and PFAM domain; suitable for grouping under membrane transporters."
BFJEKD_08450,Hypothetical protein,,-1.81851610810011,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; treat as unknown for grouping and DE analysis.
BFJEKD_00055,ABC-type polysaccharide/teichoic acid/polyol phosphate export permease protein Wzm (TagG),K09690,-1.81756032071216,Bacterial secretion system,"ABC transporter, polysaccharide export, membrane protein",['Unknown & Hypothetical Proteins'],High,Well-annotated ABC transporter permease involved in polysaccharide export; useful for grouping transport-related proteins and cell envelope biosynthesis.
BFJEKD_14315,Hybrid sensor histidine kinase/response regulator,"K10715, K11527",-1.81676555110882,Two-component system,"two-component system, signal transduction, histidine kinase, response regulator, membrane protein",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with hybrid sensor histidine kinase/response regulator function. Suitable for grouping in signal transduction and two-component system categories."
BFJEKD_10340,quinone-dependent dihydroorotate dehydrogenase,K00254,-1.81550939748058,Pyrimidine metabolism,"pyrimidine biosynthesis, oxidoreductase, membrane enzyme, energy metabolism",['Secretion & Transport Systems'],High,"Well-annotated enzyme involved in pyrimidine biosynthesis; key for nucleotide metabolism; strong evidence from KO, EC, GO, and PFAM."
BFJEKD_19450,Nitrogen fixation protein NifX,K02596,-1.80074483197527,Nitrogen metabolism,"nitrogen fixation, cofactor biosynthesis",['Unknown & Hypothetical Proteins'],High,Key nitrogen fixation protein involved in FeMo-cofactor biosynthesis; important for nitrogen fixation functional grouping.
BFJEKD_00180,Glycosyltransferase involved in cell wall biosynthesis,,-1.79922641928428,,"cell wall biosynthesis, glycosyltransferase, membrane-associated enzyme",['Aromatic Amino Acid Biosynthesis'],Medium,No KO or EC available; annotation based on COG0438 and product description. Likely involved in cell wall polysaccharide assembly.
BFJEKD_17975,Magnesium transporter MgtE,K06213,-1.79656782859881,ABC transporters,"magnesium transporter, membrane transporter, ion transport",['Unknown & Hypothetical Proteins'],High,KO annotation allows inference of KEGG pathway and functional role. PFAM domains and GO terms strongly support magnesium ion transport function.
BFJEKD_18350,Acyltransferase (O-antigen acetyltransferase family),K16568,-1.79559207023924,Lipopolysaccharide biosynthesis,"acyltransferase, membrane protein, lipopolysaccharide biosynthesis",['Secretion & Transport Systems'],Medium,KO assigned but no EC; likely involved in O-antigen or cell envelope modification; membrane localization inferred from GO and PFAM.
BFJEKD_18095,Hypothetical protein,,-1.7928121274344,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; sequence provided but no significant hits found.
BFJEKD_16355,tRNA dihydrouridine synthase DusB,K05540,-1.78972976470772,Aminoacyl-tRNA biosynthesis,"tRNA modification, RNA processing, translation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO to EC mapping; involved in tRNA modification, important for translation efficiency and fidelity."
BFJEKD_12370,Phosphoribosyl transferase,,-1.78202774032826,,"phosphoribosyl transferase, nucleotide metabolism, transferase","['Protein Folding, Quality Control & Stress Response']",Medium,"PFAM domains consistent with phosphoribosyl transferase function; no KO, EC, or GO terms; functional group assigned based on domain."
BFJEKD_07395,DUF2889 domain-containing protein,,-1.77844759552039,,"hypothetical protein, DUF2889",['Amino Acid Biosynthesis'],Low,"Function unknown; domain of unknown function, no clear pathway or activity assigned."
BFJEKD_05865,Adenosylhomocysteinase,K01251,-1.77839867683557,Cysteine and methionine metabolism,"adenosylhomocysteinase, methionine metabolism, amino acid metabolism, S-adenosylhomocysteine hydrolysis",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG and PFAM domains; key enzyme in methylation cycle and sulfur amino acid metabolism."
BFJEKD_03900,"Transcriptional regulator, HTH_31 family",K07726,-1.77694238309863,,"transcriptional regulator, DNA binding, regulation",['Cell Wall & Envelope Biogenesis'],Medium,KO and COG indicate transcriptional regulator function; limited GO terms but PFAM domain supports DNA-binding regulatory role. No EC number as expected.
BFJEKD_11060,Bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase,K13821,-1.76578091643278,"Arginine and proline metabolism, Glycine, serine and threonine metabolism","amino acid metabolism, proline catabolism, bifunctional enzyme, transcriptional regulator",['Secretion & Transport Systems'],High,"Bifunctional enzyme with both catalytic and regulatory roles; complete EC, KO, GO, and PFAM annotations support multifunctionality."
BFJEKD_09515,Phage integrase,,-1.74971654129151,,"phage integrase, site-specific recombinase, DNA recombination",['Unknown & Hypothetical Proteins'],High,"Strong evidence from GO, COG, and PFAM domains; important for prophage integration and excision; relevant for phage-related functional grouping."
BFJEKD_05000,Pyrroline-5-carboxylate reductase,K00286,-1.7225889849684,Arginine and proline metabolism,"amino acid biosynthesis, proline metabolism, oxidoreductase",['Toxin-Antitoxin & Phage Defense'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting function in proline biosynthesis."
BFJEKD_12230,DUF4384 domain-containing protein,,-1.7218231649982,,"peptidoglycan binding, cell wall biogenesis, DUF4384",['Secretion & Transport Systems'],Medium,Contains PG_binding_1 domain indicating peptidoglycan interaction; DUF4384 function unknown but likely related to cell wall.
BFJEKD_00650,LrgB-like family protein,,-1.72042368998085,,"holin-like protein, membrane protein, cell wall biogenesis",['Unknown & Hypothetical Proteins'],Medium,No KO or GO terms; annotation inferred from PFAM and COG; likely partner of LrgA in cell envelope processes.
BFJEKD_06305,Branched-chain amino acid ABC-type transport system permease component LivH,K01997,-1.72036864248244,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated permease component of branched-chain amino acid ABC transporter; useful for transport-related grouping.
BFJEKD_15535,Transposase IS66 family,,-1.71386442178536,,"transposase, mobile genetic element, insertion sequence",['Cell Wall & Envelope Biogenesis'],Medium,"Similar to BFJEKD_15530, no KO or GO but PFAM domain supports transposase annotation."
BFJEKD_01270,trehalose-phosphatase,K01087,-1.69566640863946,Starch and sucrose metabolism,"trehalose metabolism, carbohydrate metabolism, phosphatase","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; involved in trehalose biosynthesis pathway."
BFJEKD_15140,MarR family transcriptional regulator,K06075,-1.69344639438639,Two-component system,"transcriptional regulator, MarR family, antibiotic resistance regulation",['Amino Acid Biosynthesis'],High,Regulates transcription of genes including those involved in antibiotic resistance and hemolysin expression.
BFJEKD_18695,Glucans Biosynthesis Glucosyltransferase MdoH (OpgH),K03669,-1.68490032551356,Amino sugar and nucleotide sugar metabolism,"polysaccharide biosynthesis, glucosyltransferase, osmoregulated periplasmic glucans",['Unknown & Hypothetical Proteins'],High,KO K03669 maps to glucosyltransferase involved in OPG biosynthesis; COG and PFAM domains support carbohydrate metabolism function. GO terms filtered to relevant key functions. Useful for grouping carbohydrate metabolism genes.
BFJEKD_00645,"Putative effector of murein hydrolase LrgA, UPF0299 family",K06518,-1.68193775965659,Two-component system,"holin-like protein, membrane protein, cell wall biogenesis, two-component system",['Cell Wall & Envelope Biogenesis'],High,"Strong annotation supported by KO, PFAM, and GO; relevant for cell envelope and regulatory systems."
BFJEKD_07550,ribosome maturation factor RimP,K09748,-1.66390545440289,Ribosome,"ribosome biogenesis, ribosomal maturation, translation",['Secretion & Transport Systems'],Medium,No EC number as expected; KO and COG consistent with ribosome maturation; PFAM domains are DUFs but linked to RimP function; useful for grouping under ribosome assembly.
BFJEKD_08430,Adenosine kinase / Ribokinase family sugar kinase,"K00847, K00856",-1.66084561325414,"Purine metabolism, Amino sugar and nucleotide sugar metabolism","nucleotide metabolism, sugar kinase, ribokinase family, phosphorylation, purine salvage",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated sugar/nucleoside kinase with dual KO and EC assignments; relevant for nucleotide and sugar metabolism pathways.
BFJEKD_02330,CAI-1 autoinducer sensor kinase/phosphatase CqsS,,-1.64990508802559,,"two-component system, signal transduction, sensor kinase",['Stress Response & Oxidative Stress'],Medium,Annotated as sensor kinase/phosphatase involved in quorum sensing. Limited KO and EC data; GO term supports two-component system function.
BFJEKD_19320,LysR family transcriptional regulator,"K16135, K18900",-1.64399657019321,Two-component system,"transcriptional regulator, LysR family, gene regulation",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-characterized transcriptional regulator with DNA-binding domains; important for regulatory network analyses.
BFJEKD_14430,D-lactate dehydrogenase (cytochrome),K00102,-1.63858531778346,"Pentose phosphate pathway, Oxidative phosphorylation","oxidoreductase, FAD-dependent enzyme, energy metabolism, electron transport, dehydrogenase",['Cell Wall & Envelope Biogenesis'],High,"Well-annotated oxidoreductase with consistent KO, EC, GO, and PFAM domains; involved in energy metabolism and electron transport chain."
BFJEKD_17280,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,K00950,-1.6345472226126,Folate biosynthesis,"folate biosynthesis, coenzyme metabolism, enzyme",['Carbon Concentrating & Fixation'],High,"KO to EC mapping completed. Protein involved in folate biosynthesis pathway, important for coenzyme metabolism."
BFJEKD_18415,Hypothetical protein,,-1.63260603220005,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_15110,Fis family transcriptional regulator (DctD),"K07714, K10126",-1.62398923079711,Two-component system,"two-component system, transcription regulator, signal transduction",['Secretion & Transport Systems'],High,Well-annotated response regulator of two-component system involved in C4-dicarboxylate transport regulation.
BFJEKD_05960,"DNA-binding transcriptional regulator, Lrp family",,-1.61999297912582,,"transcriptional regulator, Lrp family, DNA binding",['Amino Acid Biosynthesis'],Medium,"No KO or GO terms assigned, but PFAM and COG indicate Lrp family transcriptional regulator. Useful for transcription regulation grouping."
BFJEKD_10070,Hypothetical protein,,-1.61330128087559,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_14190,Glutamine synthetase,K01915,-1.60929685385081,Nitrogen metabolism,"glutamine synthetase, nitrogen metabolism, amino acid biosynthesis, enzyme",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in nitrogen metabolism."
BFJEKD_14105,ribosome silencing factor,K09710,-1.59794765532604,,"translation regulation, ribosome silencing, ribosome-associated protein",['Unknown & Hypothetical Proteins'],High,Key factor in translational repression by preventing ribosome assembly. Important for grouping in translation regulation and stress response analyses.
BFJEKD_07495,Fur family transcriptional regulator,K03711,-1.59639144141642,Quorum sensing,"transcriptional regulator, metal ion homeostasis, Fur family, iron uptake regulation",['Protein Processing & Degradation'],High,Well-annotated Fur family regulator involved in metal ion homeostasis and quorum sensing regulation; important for iron metabolism and stress response.
BFJEKD_05190,Phage regulatory protein Rha,,-1.58838722217794,,"phage, regulatory protein, mobilome",['Polyhydroxyalkanoates & Storage Lipids'],High,COG and PFAM domain indicate role as phage regulatory protein involved in prophage or mobile element regulation.
BFJEKD_05485,zinc-binding dehydrogenase,K00344,-1.58766604442561,"Oxidative phosphorylation, Nicotinate and nicotinamide metabolism","oxidoreductase, NADPH quinone reductase, zinc-binding enzyme, energy metabolism",['Secretion & Transport Systems'],High,Well-characterized oxidoreductase with KO and EC; relevant for energy metabolism and redox processes.
BFJEKD_00175,Hypothetical protein,,-1.58317008373049,,"hypothetical protein, unknown function",['Cell Division & Chromosome Partitioning'],Low,No functional annotation available; exclude or treat cautiously in downstream analyses.
BFJEKD_17515,"ABC transporter ATP-binding protein, general nucleoside transport system ATPase component","K02056, K23537",-1.58026733296732,ABC transporters,"membrane transporter, ABC transporter, ATPase component, nucleoside transport",['Cell Wall & Envelope Biogenesis'],High,ATPase component of ABC transporter complex; EC number assigned from KO; extensive GO terms support transporter and ATPase activities.
BFJEKD_01610,ArsR family transcriptional regulator,K22042,-1.57428436841792,Two-component system,"transcriptional regulator, arsenic resistance, two-component system",['Signal Transduction'],High,Well-annotated transcriptional regulator involved in virulence and metal resistance regulation; useful for regulatory network analysis.
BFJEKD_07175,Zinc/manganese ABC transporter ATP-binding protein,K02074,-1.5721366430695,ABC transporters,"ABC transporter, ATPase, metal ion transport, zinc transport",['Unknown & Hypothetical Proteins'],High,ATPase subunit of ABC transporter involved in zinc/manganese uptake; important for metal homeostasis.
BFJEKD_18790,Hypothetical protein,,-1.57116777698619,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation available; sequence alone insufficient for confident functional assignment.
BFJEKD_04225,multidrug ABC transporter ATP-binding protein,"K01990, K25182",-1.57032412272394,ABC transporters,"ABC transporter, ATP-binding protein, multidrug resistance",['Secretion & Transport Systems'],High,Dual KO terms indicate multidrug efflux and toxin-antitoxin system; annotation consistent and complete.
BFJEKD_14355,Pentaheme c-type cytochrome TorC,K03532,-1.55897811076876,"Nitrogen metabolism, Oxidative phosphorylation","electron transport, cytochrome c, redox reaction, respiration, membrane protein",['Toxin-Antitoxin & Phage Defense'],High,"Strong evidence from KO, GO, COG, and PFAM; key component in TMAO respiration electron transport chain."
BFJEKD_03040,LysR family transcriptional regulator,K03566,-1.55304844960994,Base excision repair,"transcription regulator, LysR family, gene expression control","['Cell Wall & Envelope Biogenesis', 'Membrane Transporter']",High,Well-annotated transcriptional regulator; important for regulatory network analysis.
BFJEKD_16680,Phage integrase,,-1.54458069323778,,"phage integrase, site-specific recombinase, DNA recombination",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC available; annotation based on PFAM and GO terms. Useful for grouping under mobile genetic elements or phage-related functions.
BFJEKD_04645,Two-component system histidine kinase DivJ,K11357,-1.54372326075153,Two-component system,"two-component system, histidine kinase, signal transduction, sensor kinase",['Cell Wall & Envelope Biogenesis'],High,KO and EC fully consistent; multiple PAS domains indicate sensory function; key for grouping in signal transduction and environmental response.
BFJEKD_13050,ethanolamine ammonia lyase large subunit,K03735,-1.54131935531969,One carbon pool by folate,"ethanolamine metabolism, ammonia-lyase, B12-dependent enzyme",['Carbon Concentrating & Fixation'],High,"Large subunit of ethanolamine ammonia-lyase; well annotated with KO, EC, GO, and PFAM domains."
BFJEKD_16360,two-component sensor histidine kinase NtrB,K07708,-1.52114421746504,Two-component system,"two-component system, signal transduction, nitrogen regulation",['Unknown & Hypothetical Proteins'],High,Well-annotated nitrogen-specific sensor kinase; key role in nitrogen metabolism regulation.
BFJEKD_14450,imidazolonepropionase,K01468,-1.51876668725598,Histidine metabolism,"histidine metabolism, amino acid degradation, amidohydrolase, metalloenzyme",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with histidine degradation pathway; suitable for grouping in amino acid catabolism and metabolic studies."
BFJEKD_07015,Kef family K(+) transporter,"K03455, K26735",-1.51512077324396,"ABC transporters, Two-component system","potassium transporter, ion antiporter, membrane transporter",['Secretion & Transport Systems'],High,Complete annotation with KO and GO terms consistent with potassium ion transporters; useful for grouping in ion transport and membrane transporter categories.
BFJEKD_14160,Serine/threonine protein kinase HipA,K07154,-1.51505008839033,Bacterial secretion system,"toxin-antitoxin system, serine/threonine kinase, signal transduction, stress response",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, and extensive GO terms; key component of HipAB toxin-antitoxin module; important for stress and persistence studies."
BFJEKD_14455,urocanate hydratase,K01712,-1.51452922849487,Histidine metabolism,"histidine metabolism, amino acid degradation, hydratase, metalloenzyme",['Cell Wall & Envelope Biogenesis'],High,"Well-annotated enzyme in histidine degradation with full KO, EC, GO, COG, and PFAM support; important for amino acid catabolism grouping."
BFJEKD_09690,Antibiotic biosynthesis monooxygenase,,-1.50999104787509,,"monooxygenase, secondary metabolism, antibiotic biosynthesis, oxidoreductase",['Polyhydroxyalkanoates & Storage Lipids'],Low,"No KO, EC, or GO annotations; function inferred from PFAM and COG; likely involved in antibiotic or polysaccharide biosynthesis; annotation incomplete."
BFJEKD_05470,LysR family transcriptional regulator,K03566,-1.50005048125009,Two-component system,"transcription regulator, LysR family, DNA binding, gene regulation",['Unknown & Hypothetical Proteins'],High,Well-annotated LysR-type transcriptional regulator involved in gene expression control; useful for regulatory network analysis.
BFJEKD_07875,Heme ABC exporter ATP-binding protein CcmA,K02193,-1.49982643161064,Oxidative phosphorylation,"heme export, ABC transporter, ATPase, membrane transporter, energy metabolism",['Toxin-Antitoxin & Phage Defense'],High,ATP-binding component of the Ccm heme export system; provides energy for heme translocation; critical for cytochrome c biogenesis.
BFJEKD_14345,Serine kinase (HPr kinase/phosphorylase),,-1.49488325289095,,"protein kinase, phosphorylation, carbohydrate metabolism regulation, signal transduction",['Cell Wall & Envelope Biogenesis'],Medium,COG1493 supports kinase function; absence of KO and GO limits annotation completeness.
