Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_14965,protein-glutamate methylesterase / protein-glutamine glutaminase 2 (CheB2),K03412,-1.49367372643874,Bacterial chemotaxis,"chemotaxis, methylesterase, signal transduction, two-component system",['Protein Processing & Degradation'],High,Well annotated with dual EC numbers reflecting dual enzymatic activities; key demethylase in chemotaxis signaling; important for grouping with chemotaxis and two-component systems.
BFJEKD_16085,Trehalose 2-sulfotransferase (Stf0 sulfotransferase),K21014,-1.48905492560488,Amino sugar and nucleotide sugar metabolism,"carbohydrate metabolism, sulfotransferase, lipopolysaccharide biosynthesis",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; involved in trehalose sulfation, important for cell envelope modifications."
BFJEKD_00870,Ferrous iron transport protein C (FeoC),K10123,-1.488907937474,ABC transporters,"iron transport, regulatory protein, ferrous iron uptake","['Secretion & Transport Systems', 'Efflux Pumps']",Medium,KO and PFAM support function as FeoC regulatory protein; lack of GO and COG annotations reduces confidence slightly.
BFJEKD_09420,class I SAM-dependent methyltransferase (UbiE family),,-1.48813943352747,,"methyltransferase, SAM-dependent, coenzyme metabolism",['Polyhydroxyalkanoates & Storage Lipids'],Medium,"No KO or GO terms; COG and PFAM indicate methyltransferase activity, likely involved in coenzyme metabolism."
BFJEKD_18975,Serine/threonine protein kinase,,-1.48794187661425,,"protein kinase, signal transduction, phosphorylation",['Secretion & Transport Systems'],Medium,"No KO or EC assigned, but strong GO and PFAM evidence for kinase activity. Could be involved in regulatory pathways."
BFJEKD_17990,Acetyl esterase/lipase,,-1.48606182571787,,"esterase, lipase, hydrolase, alpha/beta hydrolase fold",['Secretion & Transport Systems'],Medium,Annotation based on PFAM domains and COG; no KO or EC present; likely involved in lipid or ester hydrolysis.
BFJEKD_13675,CRISPR-associated endonuclease Cas1,K15342,-1.47206205713174,CRISPR-Cas system,"CRISPR-Cas system, endonuclease, adaptive immunity, DNA integration",['Secretion & Transport Systems'],High,"Well-annotated CRISPR-Cas1 protein with KO, COG, PFAM, and GO terms; key for spacer integration in CRISPR immunity."
BFJEKD_13280,Inositol monophosphatase,K01092,-1.47095896234255,Inositol phosphate metabolism,"inositol metabolism, phosphatase, carbohydrate metabolism, hydrolase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, COG, PFAM, and extensive GO terms; important for inositol phosphate metabolism."
BFJEKD_14330,Asparagine synthetase B (glutamine-hydrolyzing),K01953,-1.46292919180743,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, asparagine synthetase, glutamine amidotransferase, transferase",['Amino Acid Biosynthesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains. Suitable for grouping in amino acid biosynthesis pathways."
BFJEKD_14970,putative chemoreceptor glutamine deamidase CheD,K03411,-1.4625793968264,Bacterial chemotaxis,"chemotaxis, glutamine deamidase, signal transduction",['Cell Wall & Envelope Biogenesis'],High,Complete and consistent annotation; CheD is a chemotaxis protein involved in receptor modification; important for chemotaxis functional grouping.
BFJEKD_16090,SAM-dependent methyltransferase UbiG,,-1.45312098898579,,"methyltransferase, cofactor biosynthesis",['Unknown & Hypothetical Proteins'],Medium,Annotated as methyltransferase with COG and PFAM support; no KO or EC assigned; likely involved in ubiquinone biosynthesis or related methylation.
BFJEKD_15580,energy-dependent translational throttle protein EttA,K06020,-1.4479425495731,ABC transporters,"translation regulation, ABC transporter ATPase, ATPase",['Unknown & Hypothetical Proteins'],High,EttA is an ABC ATPase that regulates translation elongation in an energy-dependent manner; relevant for translation control and energy metabolism.
BFJEKD_02470,"ABC-type guanosine uptake system NupNOPQ, ATPase component NupO","K02056, K23537",-1.44166217905415,ABC transporters,"ABC transporter, ATPase component, nucleoside transport, membrane transporter",['Amino Acid Biosynthesis'],High,Strong evidence for ABC transporter ATPase involved in nucleoside uptake; important for transport and energy coupling.
BFJEKD_07470,Hsp70 family chaperone protein DnaK,K04046,-1.43783197831703,Protein processing in endoplasmic reticulum,"molecular chaperone, heat shock protein, protein folding, stress response",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, COG, PFAM, and GO terms consistent with Hsp70 chaperone function. Important for stress response and protein homeostasis grouping."
BFJEKD_03275,LPS export ABC transporter permease LptF,K07091,-1.4377346674954,Lipopolysaccharide biosynthesis,"LPS transport, ABC transporter permease, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,KO and GO terms confirm role in LPS export; important for outer membrane biogenesis.
BFJEKD_04995,Putative bacterial sensory transduction regulator YbjN family protein,,-1.43584849916415,,"signal transduction, regulator, two-component system",['Toxin-Antitoxin & Phage Defense'],Medium,"Protein likely involved in bacterial sensory transduction regulation based on PFAM YbjN domain and COG category; lacks KO and GO annotations, limiting annotation completeness."
BFJEKD_05195,Hypothetical protein,,-1.43165345075019,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation available; sequence alone insufficient for confident functional assignment.
BFJEKD_13540,Hypothetical protein,,-1.42581901695523,,"hypothetical protein, unknown function","['Protein Folding, Quality Control & Stress Response']",Low,No functional annotation available; exclude from functional grouping or treat as unknown.
BFJEKD_09775,RES domain-containing protein,,-1.42372366120301,,"RNA binding, RNA processing",['Cell Wall & Envelope Biogenesis'],Low,"Limited annotation; RES domain often involved in RNA binding or processing but no KO, EC, or GO terms available. Annotation incomplete."
BFJEKD_16575,carboxymuconolactone decarboxylase family protein,K01607,-1.41545422244668,Benzoate degradation,"aromatic compound degradation, beta-ketoadipate pathway, decarboxylase, secondary metabolism",['Amino Acid Biosynthesis'],High,Well-annotated enzyme in aromatic compound degradation; important for metabolic pathway grouping and differential expression under aromatic compound utilization.
BFJEKD_14975,methyl-accepting chemotaxis protein,K03406,-1.41392324834707,Bacterial chemotaxis,"chemotaxis, receptor, signal transduction",['Cell Wall & Envelope Biogenesis'],High,Well annotated chemotaxis receptor with typical domains; no EC number as expected; key for chemotaxis receptor grouping.
BFJEKD_07505,1-acyl-sn-glycerol-3-phosphate acyltransferase (PlsC),"K00655, K22617",-1.40787292618166,"Glycerophospholipid metabolism, Glycerolipid metabolism","lipid metabolism, glycerophospholipid biosynthesis, membrane enzyme, acyltransferase",['Cell Wall & Envelope Biogenesis'],High,Dual EC numbers reflect substrate versatility; extensive GO terms support membrane localization and lipid biosynthesis; key enzyme in phospholipid metabolism.
BFJEKD_11165,Restriction endonuclease,,-1.40258786168986,,"restriction endonuclease, DNA cleavage, restriction-modification system",['Amino Acid Biosynthesis'],Medium,GO terms support restriction endonuclease function; no KO or PFAM domain detected; likely part of bacterial defense system.
BFJEKD_14660,fructose-bisphosphate aldolase,K11645,-1.40014466860927,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle)","glycolysis, gluconeogenesis, carbohydrate metabolism, aldolase",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in central carbon metabolism; important for metabolic pathway grouping and expression analysis."
BFJEKD_14920,Sulfate transporter/antisigma-factor antagonist STAS,,-1.39054461222477,,"sulfate transport, regulatory domain, membrane protein",['Unknown & Hypothetical Proteins'],Low,Domain associated with sulfate transport and regulation; limited functional annotation.
BFJEKD_15985,glycogen debranching enzyme GlgX (isoamylase),"K01214, K02438",-1.38283598553558,Starch and sucrose metabolism,"glycogen metabolism, debranching enzyme, carbohydrate metabolism, hydrolase",['Cell Wall & Envelope Biogenesis'],High,Annotation includes multiple KO terms reflecting dual enzymatic activities. GO terms and PFAM domains support glycogen debranching function. Important for grouping in carbohydrate metabolism and glycogen utilization.
BFJEKD_02205,Exopolysaccharide synthesis protein ExoD,,-1.37905461445145,,"exopolysaccharide biosynthesis, cell envelope, membrane protein",['Unknown & Hypothetical Proteins'],Medium,Annotated as exopolysaccharide synthesis protein with COG and PFAM support; no KO or EC available.
BFJEKD_08840,MFS transporter (UMF2 family),K08219,-1.36958578900081,ABC transporters,"membrane transporter, MFS transporter, sugar transport, solute transport",['Amino Acid Biosynthesis'],High,Typical MFS transporter involved in sugar or solute transport across membrane; important for nutrient uptake and metabolite exchange.
BFJEKD_05360,Membrane protein involved in export of O-antigen and teichoic acid,,-1.36333734235624,Lipopolysaccharide biosynthesis,"membrane transporter, polysaccharide export, O-antigen biosynthesis",['Toxin-Antitoxin & Phage Defense'],Medium,Likely involved in polysaccharide export; no KO or EC but PFAM and COG support function.
BFJEKD_03685,Sulfotransferase,K01082,-1.36250385454039,Sulfur metabolism,"sulfur metabolism, sulfotransferase",['Secretion & Transport Systems'],High,GO and PFAM domain confirm sulfotransferase function; KO and EC inferred from domain and GO.
BFJEKD_14320,Hypothetical protein,,-1.34922112813965,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain information available. Cannot assign function or pathway.
BFJEKD_01080,Propionyl CoA:succinate CoA transferase (itaconate CoA-transferase),K18288,-1.34825018141375,Propanoate metabolism,"CoA transferase, propanoate metabolism, metabolic enzyme",['Unknown & Hypothetical Proteins'],High,KO and PFAM domains confirm CoA transferase activity; EC number partial but consistent. Important for grouping in CoA metabolism and propanoate pathways.
BFJEKD_19640,methyl-accepting chemotaxis protein,K03406,-1.34784150593611,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Amino Acid Biosynthesis'],High,Well-annotated chemotaxis receptor protein; key for environmental sensing and motility regulation.
BFJEKD_17115,Bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,K11752,-1.33896251859021,Riboflavin metabolism,"riboflavin biosynthesis, coenzyme metabolism, enzyme",['Amino Acid Biosynthesis'],High,"Complete multifunctional enzyme in riboflavin biosynthesis; strong evidence from KO, EC, GO, COG, and PFAM."
BFJEKD_15150,class I SAM-dependent methyltransferase,,-1.33243679589854,,"methyltransferase, SAM-dependent methyltransferase, post-translational modification",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC assigned; annotation based on PFAM and COG. Likely involved in methylation but exact substrate unknown. Useful for grouping methyltransferases.
BFJEKD_01715,cAMP-binding transcriptional regulator CRP,K21563,-1.32505202980565,Two-component system,"transcription regulator, cAMP-binding, signal transduction, CRP family",['Secretion & Transport Systems'],High,Duplicate of BFJEKD_01710 with identical annotations and strong evidence. Useful for transcriptional regulation and signal transduction grouping.
BFJEKD_04460,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,K02433,-1.32378192763892,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA biosynthesis, translation, amidotransferase",['Toxin-Antitoxin & Phage Defense'],High,"Consistent annotation with KO, EC, GO, COG, and PFAM. Key subunit of amidotransferase complex for tRNA charging."
BFJEKD_00025,REP element-mobilizing transposase RayT,K07491,-1.31744365754888,Transposase and related proteins,"transposase, mobile genetic element, DNA binding, endonuclease",['Mobile Genetic Elements & Plasmid'],High,Well-annotated transposase involved in REP element mobilization; KO and GO terms consistent; important for genome plasticity and horizontal gene transfer.
BFJEKD_13380,tol-pal system protein YbgF (CpoB),,-1.31357957655414,,"cell division, envelope integrity, protein binding, Tol-Pal system",['Polyhydroxyalkanoates & Storage Lipids'],Medium,No KO or EC assigned; annotation based on domain and GO terms. Important for cell envelope constriction during division.
BFJEKD_11960,serine kinase,,-1.31206824834872,,"signal transduction, serine kinase, two-component system",['Secretion & Transport Systems'],Medium,Annotated with kinase-related GO terms and COG category; lacks KO and EC but PFAM domain supports kinase function.
BFJEKD_10165,Hypothetical protein,,-1.31135360804513,,"hypothetical protein, membrane protein",['Secretion & Transport Systems'],Low,No functional annotation or domain detected. Sequence suggests membrane localization (hydrophobic stretches).
BFJEKD_11180,MATE family efflux transporter,K26937,-1.30728786392518,ABC transporters,"membrane transporter, multidrug efflux, MATE family",['Amino Acid Biosynthesis'],High,"Well-annotated multidrug efflux transporter with KO, GO, COG, and PFAM domains; important for antibiotic resistance grouping."
BFJEKD_14880,NAD(+)-dinitrogen-reductase ADP-D-ribosyltransferase,K05951,-1.30597727056451,Nitrogen metabolism,"nitrogen fixation, post-translational modification, ADP-ribosyltransferase",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with EC, KO, GO, and PFAM; key enzyme regulating nitrogenase activity."
BFJEKD_14270,HAD family hydrolase,,-1.30522145785077,,"phosphatase, HAD superfamily, hydrolase",['Toxin-Antitoxin & Phage Defense'],Medium,No KO or EC assigned; annotation based on COG and PFAM domain indicating HAD family phosphatase activity; functional inference limited without GO or EC.
BFJEKD_13070,DUF1045 domain-containing protein,,-1.28999889013537,,"unknown function, DUF1045",['Amino Acid Biosynthesis'],Low,No functional annotation or ontology terms available; protein of unknown function.
BFJEKD_18685,Transposase,K07493,-1.28527460589848,Transposase,"transposase, mobile element, DNA recombination",['Cell Wall & Envelope Biogenesis'],High,KO K07493 corresponds to transposase; PFAM domain confirms function. No EC assigned as transposases lack EC numbers. Useful for grouping mobile genetic elements.
BFJEKD_08345,D-alanyl-D-alanine carboxypeptidase / endopeptidase (Penicillin-binding protein 4),K07259,-1.28091189884812,Peptidoglycan biosynthesis,"cell wall biosynthesis, penicillin-binding protein, peptidase, antibiotic resistance",['Unknown & Hypothetical Proteins'],High,Key enzyme in peptidoglycan remodeling; important for cell wall integrity and antibiotic resistance studies.
BFJEKD_16415,DUF2239 domain-containing protein,K09965,-1.27579927912023,,"uncharacterized protein, DUF2239, conserved hypothetical",['Cell Wall & Envelope Biogenesis'],Medium,KO assigned but no EC or GO terms; protein family DUF2239 with unknown function; conserved in bacteria.
BFJEKD_08085,Methyl-accepting chemotaxis protein Tar,K03406,-1.27126557678119,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Secretion & Transport Systems'],High,"Consistent with BFJEKD_08080, full chemotaxis receptor profile. Useful for differential expression in chemotaxis pathways."
BFJEKD_07870,Heme exporter protein CcmB,K02194,-1.25027425022171,Oxidative phosphorylation,"heme export, cytochrome c biogenesis, membrane transporter, energy metabolism","['Protein Folding, Quality Control & Stress Response']",High,Functions with CcmC and CcmA in heme export for cytochrome c maturation; important for membrane transport and energy coupling.
BFJEKD_07500,L-ornithine Nalpha-acyltransferase,K22310,-1.24632483963064,Arginine and proline metabolism,"amino acid metabolism, acetyltransferase, ornithine modification",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM consistent; suitable for grouping in amino acid metabolism and acyltransferase function."
BFJEKD_14395,ABC transporter permease,K02004,-1.22968863481807,ABC transporters,"ABC transporter, membrane permease, membrane transporter",['Secretion & Transport Systems'],Medium,Annotated as ABC transporter permease subunit with KO and PFAM domain. Lacks COG and GO terms beyond membrane localization. Group with ABC transporters for functional analysis.
BFJEKD_13385,tRNA(Ile)-lysidine synthase TilS/MesJ,K04075,-1.21275708629117,Aminoacyl-tRNA biosynthesis,"tRNA modification, translation, aminoacyl-tRNA biosynthesis, ligase",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, and PFAM; key enzyme for tRNA modification affecting translation fidelity."
BFJEKD_04610,DUF423 domain-containing protein,,-1.20127069826765,,"membrane protein, unknown function, DUF domain",['Amino Acid Biosynthesis'],Medium,Protein contains a DUF423 domain with membrane localization GO terms; no KO or EC; function unknown but likely membrane-associated; useful to track as unknown membrane protein in expression studies.
BFJEKD_14960,chemotaxis protein CheR,K00575,-1.20062166833232,Bacterial chemotaxis,"chemotaxis, methyltransferase, signal transduction",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with chemotaxis methyltransferase function; suitable for grouping under chemotaxis and signal transduction."
BFJEKD_09805,ABC transporter permease MlaE,K02066,-1.19911247013725,ABC transporters,"membrane transporter, ABC transporter, permease",['Secretion & Transport Systems'],High,Permease component of ABC transporter complex involved in lipid transport; KO and GO terms consistent.
BFJEKD_08545,hypothetical protein,,-1.19445775640413,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; sequence too short for confident prediction.
BFJEKD_14340,Lasso peptide biosynthesis B2 protein,,-1.19415838080988,,"peptide biosynthesis, post-translational modification, lasso peptide",['Cell Wall & Envelope Biogenesis'],Low,"Annotation limited by lack of KO, EC, and GO terms; PFAM domain suggests involvement in peptide modification, consistent with lasso peptide biosynthesis."
BFJEKD_11920,Conjugal transfer protein TraG,K03205,-1.19040258453001,Bacterial secretion system,"type IV secretion system, conjugation, membrane protein, DNA transfer","['Protein Folding, Quality Control & Stress Response']",High,Same annotation as BFJEKD_11915; KO and GO terms strongly support function in conjugative DNA transfer via type IV secretion.
BFJEKD_05160,ISXO2-like transposase,K07488,-1.18996959956754,Bacterial secretion system,"transposase, mobile genetic element, DNA recombination",['Cell Wall & Envelope Biogenesis'],High,KO and PFAM domains confirm transposase function; relevant for genome plasticity and horizontal gene transfer.
BFJEKD_13325,metallophosphoesterase,K09769,-1.18747430356212,Purine metabolism,"phosphodiesterase, nucleotide metabolism, metal ion binding",['Amino Acid Biosynthesis'],High,"Well-annotated metallophosphoesterase involved in nucleotide metabolism; supported by KO, EC, GO, COG, and PFAM."
BFJEKD_16585,DUF1345 domain-containing protein,,-1.17674683420175,,"uncharacterized protein, DUF1345",['Protein Processing & Degradation'],Low,No functional annotation available beyond domain and COG; likely hypothetical or poorly characterized protein.
BFJEKD_18680,restriction endonuclease,K07448,-1.15595145362935,DNA restriction-modification system,"restriction endonuclease, DNA cleavage, restriction-modification system",['Toxin-Antitoxin & Phage Defense'],High,KO and GO terms support function as restriction enzyme; PFAM domains consistent with DNA cleavage activity.
BFJEKD_04250,O-succinylbenzoic acid-CoA ligase (MenE),K01902,-1.15298799730896,Ubiquinone and other terpenoid-quinone biosynthesis,"coenzyme biosynthesis, ubiquinone biosynthesis, AMP-binding enzyme, ligase",['Amino Acid Biosynthesis'],High,Annotated as MenE involved in ubiquinone biosynthesis; KO inferred from product and PFAM domains; EC number assigned from KO.
BFJEKD_01070,GGDEF domain-containing diguanylate cyclase,K02051,-1.14785192066281,c-di-GMP signaling pathway,"signal transduction, c-di-GMP metabolism, diguanylate cyclase",['Secretion & Transport Systems'],High,KO and PFAM domains strongly support function as diguanylate cyclase involved in c-di-GMP signaling. Important for regulatory network analyses.
BFJEKD_08740,Cobaltochelatase subunit CobS,K09882,-1.14682030693465,Porphyrin and chlorophyll metabolism,"cobalamin biosynthesis, cobaltochelatase, enzyme complex, metabolism",['Unknown & Hypothetical Proteins'],High,Complete and consistent annotation for CobS subunit of cobaltochelatase involved in vitamin B12 biosynthesis.
BFJEKD_15350,Uncharacterized nucleotidyltransferase,,-1.14674275806592,,"nucleotidyltransferase, enzyme, nucleotide metabolism",['Toxin-Antitoxin & Phage Defense'],Medium,PFAM domain NTP_transf_5 indicates nucleotidyltransferase activity; no KO or EC assigned.
BFJEKD_17405,Magnesium/cobalt transporter CorA,K03284,-1.1358378339328,ABC transporters,"membrane transporter, magnesium transport, ion transport",['Cell Wall & Envelope Biogenesis'],High,KO annotation allows inference of pathway and function; key for ion homeostasis and metal ion uptake.
BFJEKD_11310,Molybdate ABC transporter permease subunit ModB,K02018,-1.13055551785721,ABC transporters,"ABC transporter, molybdate transport, permease, membrane transporter",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated permease subunit of molybdate ABC transporter. Essential for membrane transport functional grouping.
BFJEKD_14885,gamma-glutamylcyclotransferase,K00682,-1.12680649414953,Glutathione metabolism,"glutathione metabolism, transferase, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete KO and EC annotations; involved in glutathione metabolism, useful for grouping under amino acid and redox metabolism."
BFJEKD_07520,rRNA maturation RNase YbeY,K07042,-1.10972985283512,Ribosome,"rRNA maturation, ribosome quality control, endoribonuclease, RNA processing",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, and COG consistent with rRNA maturation and ribosome quality control functions. Suitable for grouping under RNA metabolism and ribosome biogenesis."
BFJEKD_14665,ribulokinase,K00875,-1.10550155049453,"Pentose and glucuronate interconversions, Ascorbate and aldarate metabolism","carbohydrate metabolism, ribulokinase, kinase",['Secretion & Transport Systems'],High,"Well-annotated carbohydrate kinase with KO, EC, GO, COG, and PFAM domains; involved in pentose metabolism; relevant for carbohydrate metabolic pathway grouping."
BFJEKD_01040,Hemerythrin,K07216,-1.10381302554521,,"signal transduction, oxygen binding, two-component system",['Toxin-Antitoxin & Phage Defense'],Medium,Annotation supported by KO and PFAM domain; lacks EC number as expected; involved in oxygen sensing and signal transduction; useful for grouping in environmental response pathways.
BFJEKD_15005,GntR family transcriptional regulator FadR,"K05799, K14348",-1.09912658852519,"Phenylalanine metabolism, Two-component system","transcriptional regulator, metabolic regulation, GntR family",['Unknown & Hypothetical Proteins'],High,Well-annotated transcriptional regulator involved in repression of pyruvate dehydrogenase complex; useful for grouping regulators of central metabolism.
BFJEKD_13535,AbiV family abortive infection protein,,-1.0958128401279,,"abortive infection, phage resistance, defense mechanism",['Cell Wall & Envelope Biogenesis'],Medium,"No KO, GO, or PFAM domains; annotation based on product name only; useful for defense-related grouping."
BFJEKD_15115,two-component sensor histidine kinase DctB,K10125,-1.09019459547312,Two-component system,"two-component system, sensor kinase, signal transduction",['Secretion & Transport Systems'],High,Complete annotation; sensor kinase partner of DctD in C4-dicarboxylate transport regulation.
BFJEKD_10505,Flagellar hook-capping protein FlgD,K02389,-1.07846715599556,Flagellar assembly,"flagellar assembly, motility, scaffolding protein",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and COG supporting flagellar hook assembly function; no EC number as expected.
BFJEKD_13785,Lrp/AsnC family transcriptional regulator,,-1.07356068490467,,"transcriptional regulator, global regulator",['Amino Acid Biosynthesis'],Medium,Lrp/AsnC family regulators are global transcriptional regulators; no KO but consistent GO and COG annotations.
BFJEKD_10510,Flagellar hook-length control protein FliK,,-1.06877739530387,Flagellar assembly,"flagellar assembly, motility, hook-length control",['Unknown & Hypothetical Proteins'],Medium,No KO or COG assigned but PFAM and product name strongly support flagellar hook-length control function.
BFJEKD_19715,Major Facilitator Superfamily (MFS) transporter,,-1.06765096000007,,"membrane transporter, MFS family, solute transport",['Amino Acid Biosynthesis'],Medium,No KO or COG assigned; GO and PFAM support MFS transporter function; useful for membrane transport grouping.
BFJEKD_01660,UPF0761 membrane protein Rru_A2625 (Virulence factor BrkB),K07058,-1.06607062780966,,"membrane protein, virulence factor, transport, pathogenesis",['Metal & Ion Homeostasis'],Medium,Virulence-associated membrane protein with KO and PFAM domain supporting role in membrane localization and virulence; lacks EC number; functional role inferred from domain and GO.
BFJEKD_00075,Transposase Tn3 family protein containing DUF4158 domain,,-1.06554023247086,,"transposase, mobile genetic element, DNA recombination",['DNA Recombination & Repair'],Medium,Contains Tn3 family transposase domain; no KO or GO; likely involved in transposition and genome plasticity.
BFJEKD_03130,4'-phosphopantetheinyl transferase (Sfp),K06133,-1.04965698927256,Pantothenate and CoA biosynthesis,"coenzyme biosynthesis, posttranslational modification, transferase, pantothenate metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, COG, PFAM and relevant GO terms. Key enzyme for CoA biosynthesis and activation of carrier proteins; important for grouping in metabolic and posttranslational modification categories."
BFJEKD_00675,Thiazole synthase / sulfur carrier protein ThiG/ThiS,"K03149, K03154",-1.04083635941493,Thiamine metabolism,"thiamine biosynthesis, coenzyme metabolism, sulfur metabolism",['Cofactors & Vitamin Metabolism'],High,Merged annotations for ThiG and ThiS domains; KO and EC consistent; key enzyme in vitamin B1 biosynthesis pathway.
BFJEKD_05880,PTS fructose transporter subunit IIA,K02793,-1.03980352856814,Fructose and mannose metabolism,"fructose transporter, PTS system, membrane transporter, EIIA component, carbohydrate metabolism",['Cell Wall & Envelope Biogenesis'],High,Specific for mannose/fructose PTS; annotations support its role in sugar uptake.
BFJEKD_03740,adenylate kinase,,-1.02941043718736,,"adenylate kinase, nucleotide metabolism, energy metabolism, phosphotransferase",['Toxin-Antitoxin & Phage Defense'],Medium,COG and sequence support adenylate kinase function; EC number inferred from known enzyme activity; no KO or PFAM domain detected.
BFJEKD_05060,Two-component response regulator (NarL subfamily),K07636,-1.02712570018168,Two-component system,"two-component system, response regulator, signal transduction",['Amino Acid Biosynthesis'],Medium,KO and pathway inferred from protein name and typical function; no PFAM domains detected but sequence matches NarL subfamily.
BFJEKD_12145,Sulfotransferase,,-1.02415894946689,,"sulfotransferase, post-translational modification, sulfur metabolism",['Secretion & Transport Systems'],Medium,Sulfotransferase domain present with GO evidence; no KO or COG; likely involved in sulfur group transfer reactions.
BFJEKD_07515,Phosphate starvation-inducible protein PhoH,K06217,-1.01634568805726,,"stress response, phosphate starvation, ATPase, RNA binding",['Toxin-Antitoxin & Phage Defense'],Medium,Function inferred from KO and PFAM; lacks EC and KEGG pathway; involved in phosphate starvation response and possibly RNA metabolism.
BFJEKD_18100,HicB family antitoxin,K18843,-1.01509404240806,Bacterial toxin-antitoxin system,"toxin-antitoxin system, antitoxin, transcriptional regulator",['Unknown & Hypothetical Proteins'],High,"Well annotated with KO, COG, PFAM, and GO terms consistent with antitoxin function in toxin-antitoxin systems."
BFJEKD_16005,DNA alkylation repair protein AlkC,,-1.01454305347023,,"DNA repair, alkylation repair enzyme",['Secretion & Transport Systems'],Medium,Annotated as DNA alkylation repair protein with COG and PFAM support; no KO or EC assigned.
BFJEKD_13780,transcriptional regulator IscR,,-1.01085154527136,,"transcriptional regulator, iron-sulfur cluster regulation",['Unknown & Hypothetical Proteins'],Medium,IscR is a known transcriptional regulator involved in iron-sulfur cluster biogenesis; no KO assigned but strong GO and COG support.
BFJEKD_04080,Nucleotidyltransferase (hypothetical protein),,-1.00783531851766,,"nucleotidyltransferase, nucleotide metabolism",['Cell Wall & Envelope Biogenesis'],Medium,Uncharacterized nucleotidyltransferase with PFAM domain; no KO or EC assigned due to lack of specific function.
BFJEKD_08710,Restriction endonuclease Mrr,K07448,-1.00615129631099,DNA Mismatch Repair,"restriction endonuclease, DNA modification, restriction-modification system",['Unknown & Hypothetical Proteins'],High,Well-annotated restriction enzyme involved in DNA modification and defense; useful for grouping in DNA repair and restriction systems.
BFJEKD_04640,Chemotaxis phosphatase CheZ,K03414,-1.00188170035046,Bacterial chemotaxis,"chemotaxis, signal transduction, phosphatase",['Toxin-Antitoxin & Phage Defense'],High,Complete KO and PFAM domain support chemotaxis phosphatase function; useful for grouping in motility and signal transduction categories.
BFJEKD_01490,Diguanylate cyclase,K01999,-1.00083270846634,Two-component system,"signal transduction, diguanylate cyclase, second messenger synthesis, membrane-associated",['Unknown & Hypothetical Proteins'],High,Strong annotation supported by PFAM domain and GO terms; KO inferred from domain and function.
